,name,posix_close_date,ticker,type,strike,bid,ask
325,GOOG210319C01320000,1616112000,GOOG,call,1320.0,736.5,743.5
326,GOOG210319C01330000,1616112000,GOOG,call,1330.0,725.4,734.6
327,GOOG210319C01340000,1616112000,GOOG,call,1340.0,395.0,413.5
328,GOOG210319C01350000,1616112000,GOOG,call,1350.0,705.1,714.1
329,GOOG210319C01360000,1616112000,GOOG,call,1360.0,697.2,705.2
330,GOOG210319C01380000,1616112000,GOOG,call,1380.0,677.6,685.2
331,GOOG210319C01395000,1616112000,GOOG,call,1395.0,513.9,517.7
332,GOOG210319C01400000,1616112000,GOOG,call,1400.0,655.7,663.7
333,GOOG210319C01405000,1616112000,GOOG,call,1405.0,651.5,659.0
334,GOOG210319C01410000,1616112000,GOOG,call,1410.0,362.8,366.7
335,GOOG210319C01415000,1616112000,GOOG,call,1415.0,641.6,649.4
336,GOOG210319C01420000,1616112000,GOOG,call,1420.0,638.6,644.5
337,GOOG210319C01425000,1616112000,GOOG,call,1425.0,319.0,337.5
338,GOOG210319C01430000,1616112000,GOOG,call,1430.0,626.4,634.9
339,GOOG210319C01435000,1616112000,GOOG,call,1435.0,661.5,671.5
340,GOOG210319C01445000,1616112000,GOOG,call,1445.0,301.5,320.5
341,GOOG210319C01450000,1616112000,GOOG,call,1450.0,609.2,614.7
342,GOOG210319C01455000,1616112000,GOOG,call,1455.0,611.5,621.5
343,GOOG210319C01460000,1616112000,GOOG,call,1460.0,597.3,604.0
344,GOOG210319C01465000,1616112000,GOOG,call,1465.0,591.6,599.9
345,GOOG210319C01470000,1616112000,GOOG,call,1470.0,655.5,660.9
346,GOOG210319C01475000,1616112000,GOOG,call,1475.0,581.9,589.1
347,GOOG210319C01480000,1616112000,GOOG,call,1480.0,578.0,585.6
348,GOOG210319C01485000,1616112000,GOOG,call,1485.0,572.1,578.0
349,GOOG210319C01490000,1616112000,GOOG,call,1490.0,565.0,573.3
350,GOOG210319C01495000,1616112000,GOOG,call,1495.0,564.0,569.9
351,GOOG210319C01500000,1616112000,GOOG,call,1500.0,555.6,565.4
352,GOOG210319C01505000,1616112000,GOOG,call,1505.0,552.6,561.0
353,GOOG210319C01510000,1616112000,GOOG,call,1510.0,617.4,620.6
354,GOOG210319C01515000,1616112000,GOOG,call,1515.0,540.6,550.4
355,GOOG210319C01520000,1616112000,GOOG,call,1520.0,535.6,543.9
356,GOOG210319C01525000,1616112000,GOOG,call,1525.0,531.1,540.3
357,GOOG210319C01530000,1616112000,GOOG,call,1530.0,525.7,535.4
358,GOOG210319C01535000,1616112000,GOOG,call,1535.0,519.0,528.8
359,GOOG210319C01540000,1616112000,GOOG,call,1540.0,516.7,523.3
360,GOOG210319C01545000,1616112000,GOOG,call,1545.0,512.1,521.9
361,GOOG210319C01550000,1616112000,GOOG,call,1550.0,506.6,514.4
362,GOOG210319C01555000,1616112000,GOOG,call,1555.0,499.6,509.3
363,GOOG210319C01560000,1616112000,GOOG,call,1560.0,496.2,504.7
364,GOOG210319C01565000,1616112000,GOOG,call,1565.0,492.6,500.4
